,Unnamed: 0,sklearn_accuracy_1,sklearn_f1_score_1,sklearn_precision_1,sklearn_recall_1,sklearn_time_1,sklearn_e_accuracy_1,sklearn_e_f1_score_1,sklearn_e_precision_1,sklearn_e_recall_1,sklearn_e_time_1,sklearn_m_accuracy_1,sklearn_m_f1_score_1,sklearn_m_precision_1,sklearn_m_recall_1,sklearn_m_time_1,sklearn_v_accuracy_1,sklearn_v_f1_score_1,sklearn_v_precision_1,sklearn_v_recall_1,sklearn_v_time_1,autoweka_accuracy_1,autoweka_f1_score_1,autoweka_precision_1,autoweka_recall_1,autoweka_time_1,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_1,tpot_f1_score_1,tpot_precision_1,tpot_recall_1,tpot_time_1
10,analcatdata_authorship,1.0,1.0,1.0,1.0,596.3876166343689,0.995260663507109,0.995262751228572,0.9953274147253188,0.995260663507109,595.7592496871947,1.0,1.0,1.0,1.0,596.142872095108,0.995260663507109,0.9952581533761158,0.9953184602936076,0.995260663507109,595.3398070335387,0.9952606635071092,0.9952581533761158,0.9953184602936076,0.995260663507109,512.0,,,,,,,,,,,,,knn,1.0,"0.995260663507109
",0.995260663507109,0.9952581533761158,0.9953184602936076,0.995260663507109,600.7341470718384
11,arrhythmia,0.831858407079646,0.8286334424587809,0.8567253039787035,0.831858407079646,595.4040949344635,0.8230088495575221,0.8181304667842044,0.8591709361900326,0.8230088495575221,595.6189711093903,0.8141592920353983,0.8114691616886585,0.8313968188633758,0.8141592920353983,595.2606823444366,0.8672566371681416,0.865868746166652,0.8815402857308116,0.8672566371681416,597.0302398204802,0.8053097345132744,0.8028992836072482,0.8194060652698589,0.8053097345132744,514.0,,,,,,,,,,,,,naiveBayes,0.702064896755162,"0.654867256637168
",0.8230088495575221,0.8200458280657394,0.8438240059827994,0.8230088495575221,607.4428436756134
12,audiology,0.9473684210526316,0.9468365823224988,0.94703425229741,0.9473684210526316,595.7469971179962,0.9298245614035088,0.9310113519091848,0.9347728295096716,0.9298245614035088,596.9934511184692,0.9473684210526316,0.9455748905732893,0.9509569377990428,0.9473684210526316,595.1880259513855,0.9473684210526316,0.9455748905732893,0.9509569377990428,0.9473684210526316,595.7142243385315,0.9298245614035088,0.9264440170192924,0.9360623781676412,0.9298245614035088,511.0,,,,,,,,,,,,,svm,1.0,"0.894736842105263
",0.9473684210526316,0.9468365823224988,0.94703425229741,0.9473684210526316,600.6311609745027
13,avila-tr,0.9975081464443166,0.9975004211581192,0.9975176079433636,0.9975081464443166,596.9559104442596,0.9965497412305924,0.9965776678659644,0.9966723220510862,0.9965497412305924,595.4780249595643,0.9988499137435308,0.9988488377681072,0.9988555266734706,0.9988499137435308,595.7117631435393,0.993866206632164,0.9938646718636484,0.9938930623454678,0.993866206632164,595.2881174087522,0.8033352501437608,0.7982138845824017,0.8043847498846879,0.8033352501437608,519.0,,,,,,,,,,,,,c50,1.0,"0.998466551658041
",,,,,640.3718209266663
14,churn,0.9568,0.9543513373597928,0.9564482896948014,0.9568,595.4992835521697,0.9544,0.9515886961605924,0.9540676776687482,0.9544,595.4774315357207,0.948,0.94461853307785,0.946928488791973,0.948,595.3204472064973,0.948,0.94461853307785,0.946928488791973,0.948,595.7465074062347,0.9216,0.9124903157672404,0.9183693913043476,0.9216,533.0,,,,,,,,,,,,,randomForest,0.986133333333333,"0.9576
",0.9536,0.9508168220356856,0.9530323076923076,0.9536,659.9104332923888
15,cifar-10,,,,,,,,,,23.82127022743225,,,,,25.31681323051453,,,,,24.44110822677609,0.0,0.0,0.0,0.0,660.0,0.28244444444444444,0.2894979819846175,0.28244444444444444,0.26140658003517764,0.2875333333333333,0.2982023922469028,0.2875333333333333,0.2664888393426961,0.28686666666666666,0.29971523592413324,0.28686666666666666,0.2667139572824652,bagging,0.874617737003058,"0.203133333333333
",,,,,
16,connect-4,0.8054470100651273,0.7908520623850334,0.7850976992723546,0.8054470100651273,595.0829758644104,0.8002960331557134,0.7691920796329978,0.7728126726980868,0.8002960331557134,595.2579832077026,0.8004736530491415,0.7699151308490215,0.7735129729059462,0.8004736530491415,597.2537240982057,0.8040260509177031,0.788353394752917,0.782447951915415,0.8040260509177031,595.312118530273,0.7069271758436945,0.6539400220472215,0.6637036715960829,0.7069271758436945,536.0,0.6948227090323005,0.6952971139155839,0.6948227090323005,0.6950588321105234,1.0,1.0,1.0,1.0,0.7211959739490823,0.7207566813272082,0.7211959739490823,0.7209750662720867,c50,0.922336037262913,"0.838247483718176
",,,,,605.8207817077638
17,dataset_183_adult,0.8547211530587175,0.8515751601786792,0.8500769109822445,0.8547211530587175,595.5607652664186,0.8501351240684628,0.8474313835310564,0.8458794612418283,0.8501351240684628,595.1238217353822,0.8568503808041931,0.8518444153762235,0.8508950939797523,0.8568503808041931,595.1675283908844,0.854966833183195,0.849996032294002,0.848913771078066,0.854966833183195,594.82880449295,0.8455490950782082,0.8398098650387092,0.8384656237980112,0.8455490950782082,539.0,0.8253867151956324,0.8432421491134039,0.8253867151956324,0.8313560833392284,0.8386066446452458,0.8403874657703261,0.8386066446452458,0.8394433939724497,0.8375235443452624,0.8369953453961908,0.8375235443452624,0.8372542500714177,randomForest,0.885042723376375,"0.854803046433544
",,,,,646.1456487178802
18,dataset_185_yeast,0.5822102425876011,0.5761616095280143,0.5758876193948337,0.5822102425876011,598.3482704162598,0.5983827493261455,0.5930529554690811,0.6020288246367835,0.5983827493261455,595.836594581604,0.5714285714285714,0.5663328198526952,0.5718367346938774,0.5714285714285714,597.518034696579,0.5687331536388139,0.561057386505269,0.5635726135935379,0.5687331536388139,598.037075996399,0.5633423180592991,0.5568772797905889,0.5643021293926807,0.5633423180592992,524.0,0.5688622754491018,0.615071131807861,0.5688622754491018,0.5596298203708321,0.7996406109613656,0.8005803648439509,0.7996406109613656,0.7983120907978771,0.522911051212938,0.5417567487188156,0.522911051212938,0.5204909944221887,bagging,0.554357592093441,"0.566037735849057
",0.5983827493261455,0.5870339827786292,0.5949953641950614,0.5983827493261455,603.1228325366974
19,dataset_186_satimage,0.9104477611940298,0.9093216667948112,0.9090836131679056,0.9104477611940298,595.7084279060364,0.909825870646766,0.9085599367474092,0.9086888306832216,0.909825870646766,595.7041888237001,0.9036069651741292,0.9016619303309528,0.9014809718788156,0.9036069651741292,595.4420826435089,0.903606965174129,0.901661930330953,0.901480971878816,0.903606965174129,596.222355604172,0.9135572139303484,0.9122558938050344,0.912068785456698,0.9135572139303484,541.0,0.9149965445749828,0.9123077756829792,0.9149965445749828,0.9117948042246384,1.0,1.0,1.0,1.0,0.9185323383084576,0.9169702046610154,0.9185323383084576,0.9168612490842232,randomForest,1.0,"0.911069651741294
",,,,,615.4860303401948
20,dataset_187_abalone,0.2717703349282297,0.2416223271808381,0.22672771678978496,0.2717703349282297,597.9163739681244,0.23732057416267946,0.2051089617747412,0.1857623625767901,0.23732057416267946,596.9223384857178,0.2688995215311005,0.2389824844685442,0.22498409454558,0.2688995215311005,598.3311047554016,0.242105263157895,0.224248539927163,0.21574372351652,0.242105263157895,596.688142776489,0.0,0.0,0.0,0.0,660.0,,,,,,,,,,,,,bagging,0.28192848020434197,"0.238277511961722
",,,,,614.3623566627502
21,dataset_189_baseball,0.9313432835820896,0.9185910447761194,0.9158115671641792,0.9313432835820896,595.2189328670503,0.9283582089552241,0.9115332428765264,0.9053397608232132,0.9283582089552241,594.6258549690248,0.9343283582089552,0.9260302963447944,0.9245061920517452,0.9343283582089552,594.763377904892,0.928358208955224,0.9012473179128055,0.8824262832180559,0.928358208955224,595.6880168914795,0.928358208955224,0.910077592957312,0.9079786253915606,0.928358208955224,510.0,,,,,,,,,,,,,randomForest,0.9681592039800991,"0.934328358208955
",0.9402985074626866,0.93068916550849,0.9313071899793464,0.9402985074626866,601.9454646110535
22,dataset_194_eucalyptus,0.7065217391304348,0.6987558382425706,0.7038422992714872,0.7065217391304348,596.3226704597472,0.6902173913043478,0.6799000606633803,0.7004259866757189,0.6902173913043478,597.3126134872438,0.6902173913043478,0.6849091597510113,0.6822412407047633,0.6902173913043478,597.5488932132721,0.6956521739130435,0.6968008378281099,0.6989001035196687,0.6956521739130435,597.907124042511,0.5978260869565217,0.5793582098895655,0.5989949923632993,0.5978260869565217,511.0,,,,,,,,,,,,,svm,0.793478260869565,"0.684782608695652
",0.7119565217391305,0.7024089113545253,0.7185981268259151,0.7119565217391305,603.7678103446959
23,dataset_24_mushroom,1.0,1.0,1.0,1.0,596.1303024291992,1.0,1.0,1.0,1.0,595.4138979911803,1.0,1.0,1.0,1.0,595.862194776535,1.0,1.0,1.0,1.0,595.038271427154,0.9881831610044312,0.9881808915507516,0.988454812475594,0.9881831610044312,523.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,c50,1.0,"1
",1.0,1.0,1.0,1.0,606.812548160553
24,dataset_26_nursery,0.9996913580246912,0.9995379611148074,0.9993863903586124,0.9996913580246912,596.2089076042175,0.9972222222222222,0.9970664046545704,0.996915309977658,0.9972222222222222,595.8890786170961,0.9996913580246912,0.9995379611148074,0.9993863903586124,0.9996913580246912,595.8618342876433,0.9956790123456792,0.995846003636124,0.9960498194427184,0.9956790123456792,595.2041206359862,0.9848765432098766,0.9844463621819504,0.984411920024174,0.9848765432098764,519.0,,,,,,,,,,,,,c50,0.9997942386831279,"0.997530864197531
",0.9993827160493828,0.999383569434992,0.9993863903586124,0.9993827160493828,617.5894379615784
25,dataset_28_optdigits,0.988612099644128,0.9886038047499306,0.9887689735608378,0.988612099644128,594.9268884658812,0.9736654804270464,0.9736632583501432,0.9738746763263028,0.9736654804270464,596.5616807937623,0.9829181494661922,0.982950834966576,0.983106563056367,0.9829181494661922,595.9267914295198,0.9686832740213523,0.9686354904763452,0.968795907961838,0.9686832740213523,594.8680851459502,0.9836298932384342,0.9836000144148026,0.9838874351038508,0.9836298932384342,564.0,,,,,,,,,,,,,rda,0.98932384341637,"0.975800711743772
",,,,,612.3263878822328
26,dataset_31_credit-g,0.7559999999999999,0.7426954043613182,0.7417841202949909,0.7559999999999999,596.8462445735931,0.7559999999999999,0.7426954043613182,0.7417841202949909,0.7559999999999999,595.5468256473541,0.728,0.7189932305684692,0.7148842105263159,0.728,596.2643043994904,0.7440000000000001,0.7291802054154991,0.72757264957265,0.7440000000000001,596.184198141098,0.752,0.7322035087719299,0.7353145780051151,0.752,510.0,0.7555555555555555,0.7491958772046737,0.7555555555555555,0.7515886240511321,1.0,1.0,1.0,1.0,0.6679999999999999,0.6855240110006346,0.6679999999999999,0.6750379449971601,svm,0.790666666666667,"0.768
",0.736,0.7188771448181194,0.7172799999999999,0.736,601.6268615722656
27,dataset_36_segment,0.980968858131488,0.9810790679059282,0.981331430629212,0.980968858131488,596.4336402416228,0.9757785467128028,0.9757836228062288,0.9765818300872232,0.9757785467128028,596.0422341823578,0.9826989619377162,0.9828334367386076,0.9832338365210336,0.9826989619377162,598.1858360767366,0.9653979238754326,0.9653937080879968,0.966044329527884,0.9653979238754326,598.8511147499082,0.9775086505190312,0.9775613791240759,0.977717059443004,0.9775086505190312,533.0,,,,,,,,,,,,,bagging,0.9405311778290991,"0.937716262975779
",0.9792387543252596,0.9793353037110052,0.9798054570580736,0.9792387543252596,607.9644629955293
28,dataset_39_ecoli,0.9047619047619048,0.9073843576556054,0.9188492063492064,0.9047619047619048,597.1889278888702,0.9047619047619048,0.9057222889155664,0.9120370370370372,0.9047619047619048,596.3549702167511,0.8928571428571429,0.9066171923314782,0.9294146825396824,0.8928571428571429,597.5767302513123,0.8452380952380949,0.8618580765639591,0.907467532467532,0.8452380952380949,597.331092119217,0.8928571428571429,0.8986579247083449,0.9082105064247922,0.8928571428571429,509.0,0.7894736842105263,0.7651788785689714,0.7894736842105263,0.7761879394843384,0.9444444444444444,0.9503002711805968,0.9444444444444444,0.9440959072160348,0.4761904761904762,0.440625,0.4761904761904762,0.3268781196689202,svm,0.892857142857143,"0.892857142857143
",0.8928571428571429,0.8967905110762253,0.9097861366768928,0.8928571428571429,600.9690990447997
29,dataset_40_sonar,0.7884615384615384,0.7885397990836391,0.7892011834319527,0.7884615384615384,596.723429441452,0.8653846153846154,0.8652347652347653,0.8657280219780219,0.8653846153846154,595.876761674881,0.7692307692307693,0.7685470085470084,0.7770730019605582,0.7692307692307693,595.9690878391266,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9230769230769232,596.0361053943634,0.75,0.7486002239641658,0.7522727272727271,0.75,510.0,,,,,,,,,,,,,svm,0.8653846153846151,"0.769230769230769
",0.75,0.7486002239641658,0.7522727272727271,0.75,601.5059485435487
30,dataset_42_soybean,0.9181286549707602,0.897033196016862,0.8872152322444721,0.9181286549707602,597.3795032501222,0.912280701754386,0.8912807919185932,0.879350181981761,0.912280701754386,597.2681066989899,0.912280701754386,0.9011310628971804,0.905444458076037,0.912280701754386,601.1019103527069,0.9005847953216374,0.8833106525923474,0.8925759317572182,0.9005847953216374,595.409640789032,0.9018404907975459,0.8974022798238537,0.9110553046135866,0.9018404907975459,560.0,,,,,,,,,,,,,naiveBayes,0.619140625,"0.60233918128655
",0.912280701754386,0.8920335215059094,0.8791379854995416,0.912280701754386,606.6007258892058
31,dataset_44_spambase,0.9556907037358818,0.9555295889238948,0.9558102323527099,0.9556907037358818,595.8039691448213,0.9513466550825368,0.9512243661025176,0.9513201479478696,0.9513466550825368,596.0837769508363,0.9530842745438748,0.9529455365627224,0.9531047197488028,0.9530842745438748,594.6199035644531,0.953084274543875,0.9528810690458792,0.9532890135656552,0.953084274543875,596.339125871658,0.9443961772371848,0.944102395392005,0.9446827030067398,0.944396177237185,562.0,0.936231884057971,0.936131139991077,0.936231884057971,0.9360899264321804,0.9736231884057972,0.973680101708155,0.9736231884057972,0.973641344536645,0.9548218940052128,0.9547656815938378,0.9548218940052128,0.9547665497917031,randomForest,0.985797101449275,"0.958297132927889
",0.9600347523892268,0.9599689126211944,0.960000662936718,0.9600347523892268,605.8348469734193
32,dataset_54_vehicle,0.8443396226415094,0.8433223422125595,0.8427157237498996,0.8443396226415094,595.8147325515748,0.8160377358490566,0.8129489822053639,0.8148145481290229,0.8160377358490566,596.2782580852509,0.8349056603773585,0.8342134971377255,0.8335953878406709,0.8349056603773585,596.7913587093352,0.8066037735849056,0.8022023456470644,0.8062009199437141,0.8066037735849056,596.1461443901063,0.0,0.0,0.0,0.0,660.0,,,,,,,,,,,,,rda,0.865930599369085,"0.834905660377358
",0.8066037735849056,0.8016627662947395,0.8023179876902825,0.8066037735849056,616.3169348239899
33,dataset_59_ionosphere,0.9318181818181818,0.9300249721056264,0.9384164222873901,0.9318181818181818,596.2739591598512,0.9318181818181818,0.9300249721056264,0.93841642228739,0.9318181818181818,596.4332888126372,0.9659090909090908,0.9655154538974924,0.9676425269645608,0.9659090909090908,595.7037677764893,0.9090909090909092,0.9076280041797282,0.9103896103896104,0.9090909090909092,596.9280257225038,0.943181818181818,0.94198833181884,0.947839046199702,0.9431818181818182,509.0,,,,,,,,,,,,,rda,0.9353612167300379,"0.909090909090909
",0.9204545454545454,0.91790974763111,0.9292929292929292,0.9204545454545454,600.6619942188262
34,dataset_60_waveform-5000,0.8584,0.8581378249018932,0.8588808229275658,0.8584,594.850310087204,0.872,0.8718049511719052,0.8720536359244916,0.872,595.5337319374082,0.8672,0.8670486302798261,0.8673811411060848,0.8672,595.0002267360687,0.852,0.8519329014363259,0.8521203857984,0.852,595.545733451843,0.8615999999999999,0.8616026068734338,0.8616561508695837,0.8616,529.0,0.8622222222222222,0.8641835248907442,0.8622222222222222,0.8612922115620714,0.9101333333333332,0.9133511687346476,0.9101333333333332,0.9096377622373392,0.8688,0.8693569176150179,0.8688,0.8683525697488798,randomForest,0.999733333333333,"0.8504
",,,,,611.9153978824614
35,dataset_61_iris,0.9736842105263158,0.9739522830846216,0.9763157894736842,0.9736842105263158,597.2288162708282,0.9473684210526316,0.9482456140350876,0.9569377990430624,0.9473684210526316,596.8556799888612,0.9473684210526316,0.9482456140350876,0.9569377990430624,0.9473684210526316,597.8288915157317,0.947368421052632,0.948245614035088,0.956937799043062,0.947368421052632,597.497436761856,0.9736842105263156,0.9739522830846216,0.9763157894736842,0.9736842105263158,508.0,0.9705882352941176,0.972689075630252,0.9705882352941176,0.9703589037954364,0.9821428571428572,0.9829734219269104,0.9821428571428572,0.982084879406308,0.7368421052631579,0.7791537667698659,0.7368421052631579,0.7121259029927761,naiveBayes,0.9464285714285708,"0.973684210526316
",0.9736842105263158,0.9739522830846216,0.9763157894736842,0.9736842105263158,601.2251226902007
36,dataset_6_letter,0.9644,0.9644098928888856,0.9646577168595408,0.9644,596.2902235984802,0.9502,0.9502090842385904,0.9505768367777316,0.9502,595.1678943634032,0.9616,0.9616165886596036,0.961812367434642,0.9616,595.4301733970643,0.951,0.951016616504064,0.951389685071472,0.951,595.2029752731322,0.935,0.935102858490976,0.9355944516566932,0.935,548.0,,,,,,,,,,,,,svm,0.989466666666667,"0.972
",,,,,613.037807226181
37,dataset_9_autos,0.8269230769230769,0.8232600732600732,0.8303167420814479,0.8269230769230769,599.4178991317749,0.7884615384615384,0.7879336349924586,0.8164835164835165,0.7884615384615384,596.0981571674348,0.8269230769230769,0.8272727272727273,0.8326923076923076,0.8269230769230769,599.7861292362212,0.8076923076923079,0.8091196900985551,0.8258034574776658,0.8076923076923079,599.274922609329,0.6923076923076923,0.687717556277394,0.6978632478632479,0.6923076923076923,513.0,,,,,,,,,,,,,naiveBayes,0.20261437908496696,0.134615384615385,0.36538461538461536,0.3987972811502224,0.4758421317244847,0.36538461538461536,603.034485578537
38,devnagari,0.8862173913043478,0.8859810285320476,0.887738284177723,0.8862173913043478,604.8952751159667,0.8868260869565218,0.8866507544266057,0.8891665466385846,0.8868260869565218,598.5537533760072,0.8862173913043478,0.8859810285320476,0.887738284177723,0.8862173913043478,596.9179034233092,0.886217391304348,0.885981028532048,0.887738284177723,0.886217391304348,597.066640377045,0.0,0.0,0.0,0.0,660.0,0.5584541062801932,0.5571688710272914,0.5584541062801932,0.5573236455125329,1.0,1.0,1.0,1.0,0.5857391304347827,0.586966314983441,0.5857391304347827,0.5857984346769778,svm,1.0,"0.406478260869565
",,,,,638.5666949748992
39,electricity-normalized,0.9141066384180792,0.9141774308018801,0.9143021335282134,0.9141066384180792,595.6279346942903,0.891066384180791,0.8904182605314197,0.8915383814809141,0.891066384180791,595.5952537059784,0.9151659604519774,0.9152954445678948,0.915623009884247,0.9151659604519774,595.9732739925386,0.890625,0.89043995158536,0.8904364513165529,0.890625,595.410164833069,0.734375,0.7351657331802173,0.7366663797955862,0.734375,578.0,0.8586700666928208,0.8604676317440034,0.8586700666928208,0.8590943236980554,0.8855049435028248,0.8869009935717647,0.8855049435028248,0.8858167557650451,0.8042019774011301,0.8187251829378933,0.8042019774011301,0.7965238468928802,randomForest,0.995056497175141,"0.916754943502825
",,,,,653.4852519035338
40,eye_movements,0.6953182150694952,0.6949340349152002,0.6946281599314786,0.6953182150694952,596.3292462825775,0.6755669348939283,0.6766434932441314,0.6839455820541277,0.6755669348939283,595.9216573238373,0.6887344550109731,0.6881129518509929,0.6881454267266198,0.6887344550109731,595.5435218811035,0.6437454279444039,0.6448330609728629,0.64848782109687,0.6437454279444039,595.492671251297,0.3840526700804682,0.3842831676331424,0.3859463031335261,0.3840526700804682,521.0,0.6940268183665177,0.6978377346111301,0.6940268183665177,0.6952657357722404,1.0,1.0,1.0,1.0,0.7560351133869788,0.7568142069846728,0.7560351133869788,0.7563640882539913,randomForest,0.999878078517435,"0.697512801755669
",,,,,609.8830642700195
41,gina_agnostic,0.9238754325259516,0.9238896336594454,0.9239432052648576,0.9238754325259516,595.2795696258545,0.9250288350634372,0.9250396252571264,0.9250725924450752,0.9250288350634372,594.9901659488677,0.9515570934256056,0.9515618710872521,0.9515767905821919,0.9515570934256056,594.8686857223512,0.9342560553633218,0.9342655175331724,0.9342973787060316,0.9342560553633218,594.9185762405398,0.8881199538638985,0.8880718926679165,0.8881399637530223,0.8881199538638985,597.0,,,,,,,,,,,,,plsda,0.808551992225462,"0.806228373702422
",,,,,660.0008189678192
42,hiva_agnostic,0.9669187145557656,0.9581006892923902,0.960904715777451,0.9669187145557656,595.4495255947112,0.9640831758034026,0.9550152647334712,0.9547400564811768,0.9640831758034026,594.9322817325593,0.9650283553875236,0.9566734781633124,0.9566963412703586,0.9650283553875236,595.0230009555818,0.965028355387524,0.956673478163312,0.956696341270359,0.965028355387524,594.923066854477,0.9640831758034026,0.9576905866978538,0.9559282308925156,0.9640831758034026,560.0,0.9642857142857144,0.9588046362239909,0.9642857142857144,0.961075361075361,0.9949542730999684,0.9948710758399688,0.9949542730999684,0.9948359155771318,0.9669187145557656,0.9602785250351412,0.9669187145557656,0.9606556138112868,svm,1.0,"0.962192816635161
",,,,,630.7605488300322
