,Unnamed: 0,sklearn_accuracy_1,sklearn_f1_score_1,sklearn_precision_1,sklearn_recall_1,sklearn_time_1,sklearn_e_accuracy_1,sklearn_e_f1_score_1,sklearn_e_precision_1,sklearn_e_recall_1,sklearn_e_time_1,sklearn_m_accuracy_1,sklearn_m_f1_score_1,sklearn_m_precision_1,sklearn_m_recall_1,sklearn_m_time_1,sklearn_v_accuracy_1,sklearn_v_f1_score_1,sklearn_v_precision_1,sklearn_v_recall_1,sklearn_v_time_1,autoweka_accuracy_1,autoweka_f1_score_1,autoweka_precision_1,autoweka_recall_1,autoweka_time_1,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_1,tpot_f1_score_1,tpot_precision_1,tpot_recall_1,tpot_time_1
25,dataset_28_optdigits,0.987900355871886,0.9879127125519104,0.988114362884772,0.987900355871886,14403.4269528389,0.987188612099644,0.987189665059897,0.9872506603526476,0.987188612099644,14399.64315700531,0.986476868327402,0.9864797957795862,0.9865643554046012,0.986476868327402,14398.243946552275,0.9850533807829182,0.9850570386088418,0.9853231961921272,0.9850533807829182,14455.583060741423,,,,,,0.9865612648221344,0.9866486303289114,0.9865612648221344,0.9865677949526812,1.0,1.0,1.0,1.0,0.988612099644128,0.9887908539783375,0.988612099644128,0.9886343096552636,rda,0.9862396204033209,"0.97508896797153
",,,,,
26,dataset_31_credit-g,,,,,,,,,,,,,,,,0.7440000000000001,0.7340500658761528,0.7308505747126436,0.7440000000000001,14400.326415777206,0.772,0.7490583850931676,0.7617869062901156,0.772,13216.0,0.7555555555555555,0.7491958772046737,0.7555555555555555,0.7515886240511321,1.0,1.0,1.0,1.0,0.6679999999999999,0.6855240110006346,0.6679999999999999,0.6750379449971601,svm,0.790666666666667,"0.768
",0.76,0.740842105263158,0.7452003410059677,0.76,14403.762135982512
27,dataset_36_segment,0.9792387543252596,0.9793232081330578,0.9796576588108824,0.9792387543252596,14401.141073226929,,,,,,,,,,,0.9723183391003459,0.9725212232247932,0.9731101774778208,0.9723183391003459,14403.202301979065,,,,,,0.975,0.9752669904509584,0.975,0.9750712830478676,0.9959584295612008,0.9960125729523768,0.9959584295612008,0.9959656150107348,0.15570934256055366,0.02424539936063984,0.15570934256055366,0.041957607276795886,bagging,0.9393764434180141,"0.944636678200692
",,,,,
28,dataset_39_ecoli,,,,,,,,,,,,,,,,0.8928571428571429,0.9024234693877552,0.925170068027211,0.8928571428571429,14409.515859603882,,,,,,0.7894736842105263,0.7651788785689714,0.7894736842105263,0.7761879394843384,0.9444444444444444,0.9503002711805968,0.9444444444444444,0.9440959072160348,0.4761904761904762,0.440625,0.4761904761904762,0.3268781196689202,rda,0.853174603174603,"0.892857142857143
",,,,,
29,dataset_40_sonar,0.8269230769230769,0.8269871083411593,0.8276627218934911,0.8269230769230769,14398.952380180359,,,,,,0.8076923076923077,0.8059624034136779,0.8140730237504431,0.8076923076923077,14396.685852527617,,,,,,,,,,,0.8723404255319149,0.8743892828999213,0.8723404255319149,0.8717559036707974,0.9487179487179488,0.9531772575250836,0.9487179487179488,0.9483751542575072,0.4807692307692308,0.2311390532544379,0.4807692307692308,0.31218781218781216,rda,0.9679487179487181,"0.865384615384615
",,,,,
30,dataset_42_soybean,0.9064327485380116,0.8926140146864211,0.8922308931004583,0.9064327485380116,14404.577211380005,,,,,,0.95906432748538,0.957460810092389,0.9647778449956308,0.95906432748538,14413.255307197569,0.9181286549707602,0.8982218319423402,0.8854822462855704,0.9181286549707602,14405.284662246704,,,,,,0.9025974025974026,0.9083544901214076,0.9025974025974026,0.9029153931276199,0.99609375,0.9961233428030304,0.99609375,0.996094076482142,0.5847953216374269,0.5697640566061619,0.5847953216374269,0.5703554068966975,naiveBayes,0.619140625,"0.60233918128655
",0.9298245614035088,0.9096592054849768,0.8949100555748755,0.9298245614035088,14430.113756895063
31,dataset_44_spambase,0.9661164205039096,0.9660237681402984,0.9661917130034362,0.9661164205039096,14397.308910131454,,,,,,0.9539530842745438,0.9537856512346355,0.95405907328255,0.9539530842745438,14397.062891244888,,,,,,,,,,,0.9584541062801932,0.9584183849851186,0.9584541062801932,0.9583903052663804,0.9997101449275362,0.9997102837470152,0.9997101449275362,0.9997101264563018,0.9643788010425716,0.964366091311964,0.9643788010425716,0.9643716841286828,randomForest,0.96231884057971,"0.94874022589053
",,,,,
32,dataset_54_vehicle,0.8018867924528302,0.7975287158297688,0.7973145371266844,0.8018867924528302,14400.069591045381,,,,,,,,,,,0.8113207547169812,0.8089125891495453,0.8095854550523562,0.8113207547169812,14398.438392162325,,,,,,0.8481675392670157,0.8478965453697984,0.8481675392670157,0.8470979844248193,0.8990536277602523,0.901293846519802,0.8990536277602523,0.8979787641617364,0.5660377358490566,0.5928487150609341,0.5660377358490566,0.5656591571682315,lda,0.8091482649842271,"0.797169811320755
",0.8584905660377359,0.8574675470061507,0.8590863713505222,0.8584905660377359,14406.49522304535
33,dataset_59_ionosphere,,,,,,,,,,,,,,,,,,,,,,,,,,0.9113924050632912,0.921523990593886,0.9113924050632912,0.9127401629717422,0.9277566539923956,0.9279532004917236,0.9277566539923956,0.9278405879820736,0.8181818181818182,0.8250688705234159,0.8181818181818182,0.8087983661754152,rda,0.9353612167300379,"0.920454545454545
",,,,,
34,dataset_60_waveform-5000,0.8688,0.8687048050678903,0.8690339769458613,0.8688,14398.37318611145,,,,,,0.868,0.8678915193375877,0.8679054257652442,0.868,14398.864331722258,0.8656,0.8655555110571079,0.8662403990024937,0.8656,14397.822366476059,0.8615999999999999,0.8616026068734338,0.8616561508695837,0.8616,12382.0,0.8586666666666667,0.8598213386214426,0.8586666666666667,0.858538538043652,0.8768,0.8769144575238756,0.8768,0.8766488250877201,0.8624,0.8625809455618088,0.8624,0.8624271638247137,randomForest,1.0,"0.8544
",0.8656,0.8655600845582059,0.8665180258320121,0.8656,14418.035231590271
35,dataset_61_iris,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176,0.972689075630252,0.9705882352941176,0.9703589037954364,0.9821428571428572,0.9829734219269104,0.9821428571428572,0.982084879406308,0.7368421052631579,0.7791537667698659,0.7368421052631579,0.7121259029927761,lda,0.982142857142857,"1
",,,,,
36,dataset_6_letter,0.9648,0.964799445384152,0.9652375116060083,0.9648,14438.675489664078,0.9652,0.9652193283098692,0.9656591959726516,0.9652,14409.71451830864,0.9584,0.9584107964808276,0.9588022557413224,0.9584,14438.821936607359,,,,,,,,,,,,,,,,,,,,,,,rda,0.8834,"0.8664
",0.9594,0.9594802069726692,0.9598755124116004,0.9594,14564.69857430458
37,dataset_9_autos,0.7307692307692307,0.7323858936762162,0.7400641025641027,0.7307692307692307,14406.681846380234,0.8269230769230769,0.8263359624246722,0.8405982905982905,0.8269230769230769,14400.012628078459,0.7884615384615384,0.7912587412587413,0.8108974358974359,0.7884615384615384,14405.807282209396,0.75,0.7521902723041243,0.7826923076923078,0.75,14404.121980667114,0.8653846153846153,0.8653245021531466,0.8685673301057917,0.8653846153846154,12022.0,,,,,,,,,,,,,part,0.947712418300654,"0.730769230769231
",0.8269230769230769,0.8295733252254991,0.8384532134532134,0.8269230769230769,14402.249497175215
38,devnagari,,,,,,,,,,,,,,,,,,,,,,,,,,0.8867149758454106,0.8876496226237793,0.8867149758454106,0.8863811438505225,1.0,1.0,1.0,1.0,0.9063478260869564,0.9071003518680029,0.9063478260869564,0.9062972546158856,rda,0.993041817313596,"0.873869565217391
",,,,,15840.000926256182
39,electricity-normalized,0.9318502824858758,0.9318387338415008,0.9318293216606957,0.9318502824858758,14397.849049806597,0.927348163841808,0.9273752243505105,0.9274130246710314,0.927348163841808,14399.130276441574,0.9269067796610172,0.9268860376024908,0.9268711994112312,0.9269067796610172,14397.701207876204,0.9246998587570622,0.9247134774553454,0.9247295801328196,0.9246998587570622,14401.102905035019,0.734375,0.7351657331802173,0.7366663797955862,0.734375,12082.0,0.909376225970969,0.9092742020819781,0.909376225970969,0.9092971974651084,1.0,1.0,1.0,1.0,0.8095868644067796,0.8289492865753695,0.8095868644067796,0.8010652740222767,randomForest,0.997292843691149,"0.91746115819209
",,,,,
40,eye_movements,0.7264081931236284,0.7264568596946718,0.7265080245383703,0.7264081931236284,14399.749750614164,0.7158010241404535,0.716445112145213,0.7174770980705775,0.7158010241404535,14401.278752326964,0.7099487929773226,0.7102145737351155,0.7107096961701279,0.7099487929773226,14398.004116773604,,,,,,0.3840526700804682,0.3842831676331424,0.3859463031335261,0.3840526700804682,12012.0,0.7058106460788297,0.7072325682871005,0.7058106460788297,0.7063347239470419,1.0,1.0,1.0,1.0,0.7560351133869788,0.7568142069846728,0.7560351133869788,0.7563640882539913,randomForest,0.9976834918312609,"0.692026335040234
",0.7710314557425019,0.7715126651030283,0.7727697213715892,0.7710314557425019,14522.802842378616
41,gina_agnostic,0.9538638985005768,0.9538638985005768,0.9538638985005768,0.9538638985005768,14396.619229793547,0.938869665513264,0.9388867837187408,0.9389664485175292,0.938869665513264,14396.849502325058,0.9411764705882352,0.941214084296238,0.941815278147458,0.9411764705882352,14397.589913129807,0.9573241061130334,0.9573394532896028,0.9575612202057022,0.9573241061130334,14396.877739667892,,,,,,0.93854033290653,0.9389668000846884,0.93854033290653,0.9385318683869996,1.0,1.0,1.0,1.0,0.938869665513264,0.93886564863954,0.938869665513264,0.9388664056155994,plsda,0.8562091503267971,"0.859284890426759
",,,,,
42,hiva_agnostic,,,,,,,,,,,,,,,,0.9593572778827976,0.9496475557033088,0.9456300576419864,0.9593572778827976,14397.567000865934,,,,,,0.9674369747899159,0.9604098323821508,0.9674369747899159,0.962584494714328,0.9949542730999684,0.9949288275381836,0.9949542730999684,0.9947851736350682,0.9669187145557656,0.9603851024798159,0.9669187145557656,0.9590154523166466,c50,0.9716177861873231,"0.959357277882798
",0.9688090737240076,0.9604949356185394,0.9650530541529468,0.9688090737240076,14432.22049331665
43,ipums_la_99-small,0.93441881501583,0.9084079046841076,0.9095112073012462,0.93441881501583,14403.048087358477,0.9330619629127092,0.9045114047725592,0.903843049130392,0.9330619629127092,14396.227711677551,0.9317051108095884,0.9066695708486754,0.8976766051795099,0.9317051108095884,14401.501452207563,0.9321573948439621,0.9057289452189801,0.8921936667530941,0.9321573948439621,14398.311879158018,0.8504398826979472,0.7817038541439134,0.7232479940832982,0.8504398826979472,13974.0,,,,,,,,,,,,,randomForest,0.9608020503542891,"0.933514246947083
",,,,,
44,jm1,,,,,,0.8093313739897134,0.7505188329479355,0.780389836783583,0.8093313739897134,14397.424826860428,0.8122703894195444,0.7627290637790577,0.7832105974288499,0.8122703894195444,14395.709022760393,0.8163115356355621,0.7781757712921374,0.7842662223600279,0.8163115356355621,14397.968026638033,,,,,,,,,,,,,,,,,,plsda,0.8109763567315941,"0.814474650991918
",0.8188831741366642,0.7786449837485064,0.7893168268328249,0.8188831741366642,14431.044615983965
45,jungle_chess_2pcs_endgame_panther_lion,1.0,1.0,1.0,1.0,14395.578403949741,,,,,,1.0,1.0,1.0,1.0,14397.865962028503,1.0,1.0,1.0,1.0,14396.830530643465,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,c50,1.0,"1
",,,,,
46,kin8nm,0.8818359375,0.8818501603708451,0.8818795363468848,0.8818359375,14396.230846405031,,,,,,0.892578125,0.8925864237251966,0.8927326202392578,0.892578125,14396.2809009552,0.9013671875,0.9013487087261334,0.901357796964154,0.9013671875,14396.426864624023,,,,,,0.8497830802603037,0.8498709987462169,0.8497830802603037,0.8497848031710324,1.0,1.0,1.0,1.0,0.48876953125,0.6354483919789592,0.48876953125,0.3396512368402354,knn,0.887532552083333,"0.857421875
",0.8740234375,0.8740775472182001,0.8745067579271517,0.8740234375,14458.923965454102
47,leukemia,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8690476190476191,0.8333333333333334,0.8206060606060606,knn,1.0,"0.722222222222222
",,,,,
48,lymphoma_2classes,,,,,,,,,,,,,,,,,,,,,0.75,0.7517482517482517,0.7638888888888891,0.75,12898.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.5729166666666666,0.5833333333333334,0.5740740740740741,knn,0.7575757575757579,"0.666666666666667
",,,,,
49,mfeat-pixel,,,,,,,,,,,0.996,0.9959618618195482,0.9960176211453744,0.996,14398.90920996666,,,,,,,,,,,0.9911111111111112,0.9910429417325968,0.9911111111111112,0.9910233196159124,1.0,1.0,1.0,1.0,0.9940000000000001,0.9940395604395604,0.9940000000000001,0.9939131486289432,plsda,0.988,"0.988
",,,,,
50,mnist_784,,,,,,,,,,,,,,,,,,,,,0.9233714285714284,0.9231309660428672,0.9231427298638324,0.9233714285714286,14110.0,0.9248253968253968,0.9341143549955174,0.9248253968253968,0.9265556349068379,0.9410857142857144,0.9485786879448778,0.9410857142857144,0.942384640394904,0.9179999999999999,0.928623942428298,0.9179999999999999,0.9199990740787612,,,,,,,,14413.93623137474
51,openml_phpJNxH0q,,,,,,,,,,,,,,,,,,,,,,,,,,0.9556962025316456,0.9559621316881184,0.9556962025316456,0.9557877111443028,0.9522900763358778,0.95276254134634,0.9522900763358778,0.9524331445212276,0.96,0.9602475685234304,0.96,0.9600888066604996,rda,0.9675572519083969,"0.977142857142857
",,,,,
52,page-blocks,,,,,,0.9722425127830532,0.9728581010408968,0.9740482121374642,0.9722425127830532,14397.914618968965,,,,,,0.9780861943024104,0.978152282544708,0.978228468822406,0.9780861943024104,14397.175024032593,,,,,,0.9732142857142856,0.9748764908157048,0.9732142857142856,0.9737971864055672,0.9861111111111112,0.987540890635933,0.9861111111111112,0.9864647792078128,0.9612856099342586,0.967341582939519,0.9612856099342586,0.9630894593563024,randomForest,0.993908382066277,"0.97881665449233
",,,,,
53,php0FyS2T,,,,,,,,,,,,,,,,0.6675,0.6599118104118104,0.7173041125541125,0.6675,14396.615861654282,,,,,,0.5888888888888889,0.5794444444444445,0.5888888888888889,0.5611697715864382,1.0,1.0,1.0,1.0,0.635,0.6724434523809524,0.635,0.6212594211344211,svm,0.958333333333333,"0.7
",0.6325,0.6186476015814251,0.6749057539682539,0.6325,14623.705560684204
54,php3CTpvq,,,,,,,,,,,,,,,,,,,,,0.5411566174697988,0.5415927019329786,0.5449674821101428,0.5411566174697988,13394.0,0.649375,0.6506680465676796,0.649375,0.6491420591266522,1.0,1.0,1.0,1.0,0.6599791069563121,0.6610106181152152,0.6599791069563121,0.6596106251787267,randomForest,0.99683925749337,"0.650550451343316
",,,,,14543.986703395845
55,php5OMDBD,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,randomForest,1.0,"0.996
",,,,,
56,php5s7Ep8,0.8045267489711934,0.8023316492353091,0.8056931574248604,0.8045267489711934,14403.386071443558,,,,,,,,,,,0.7798353909465021,0.7800093612426792,0.7836877649524933,0.7798353909465021,14403.725622177124,,,,,,0.7414187643020596,0.7526340936689273,0.7414187643020596,0.743024015141578,1.0,1.0,1.0,1.0,0.602880658436214,0.6195618486936517,0.602880658436214,0.5312980465255611,rda,0.6955326460481099,"0.681069958847737
",0.7983539094650206,0.796684167654805,0.8002753357987218,0.7983539094650206,14461.063052177431
